,Name,Value
825,"Iit[2,214]",11884.0
826,"Iit[2,215]",11884.0
827,"Iit[2,216]",5942.0
828,"Iit[2,217]",11884.0
829,"Iit[2,218]",11884.0
830,"Iit[2,219]",2971.0
831,"Iit[2,220]",5942.0
832,"Iit[2,221]",11884.0
833,"Iit[2,222]",2971.0
834,"Iit[2,223]",5942.0
835,"Iit[2,224]",29710.0
836,"Iit[2,225]",11884.0
837,"Iit[2,226]",8913.0
838,"Iit[2,227]",-0.0
839,"Iit[2,228]",98.0
840,"Iit[2,229]",15855.0
841,"Iit[2,230]",15855.0
842,"Iit[2,231]",31710.0
843,"Iit[2,232]",19026.0
844,"Iit[2,233]",12684.0
845,"Iit[2,234]",0.0
846,"Iit[2,235]",31710.0
847,"Iit[2,236]",0.0
848,"Iit[2,237]",15855.0
849,"Iit[2,238]",0.0
850,"Iit[2,239]",3171.0
851,"Iit[2,240]",3171.0
852,"Iit[2,241]",0.0
853,"Iit[2,242]",3171.0
854,"Iit[2,243]",0.0
855,"Iit[2,244]",6342.0
856,"Iit[2,245]",3171.0
857,"Iit[2,246]",12684.0
858,"Iit[2,247]",3171.0
859,"Iit[2,248]",0.0
860,"Iit[2,249]",0.0
861,"Iit[2,250]",0.0
862,"Iit[2,251]",33924.0
863,"Iit[2,252]",-0.0
864,"Iit[2,253]",11308.0
865,"Iit[2,254]",5654.0
866,"Iit[2,255]",0.0
867,"Iit[2,256]",16962.0
868,"Iit[2,257]",4014.0
869,"Iit[2,258]",4014.0
870,"Iit[2,259]",4014.0
871,"Iit[2,260]",4014.0
872,"Iit[2,261]",4014.0
873,"Iit[2,262]",20070.0
874,"Iit[2,263]",-0.0
875,"Iit[2,264]",20070.0
876,"Iit[2,265]",0.0
877,"Iit[2,266]",-0.0
878,"Iit[2,267]",5942.0
879,"Iit[2,268]",5942.0
880,"Iit[2,269]",29710.0
881,"Iit[2,270]",29710.0
882,"Iit[2,271]",8913.0
883,"Iit[2,272]",5942.0
884,"Iit[2,273]",5942.0
885,"Iit[2,274]",5942.0
886,"Iit[2,275]",2971.0
887,"Iit[2,276]",2971.0
888,"Iit[2,277]",8913.0
889,"Iit[2,278]",8913.0
890,"Iit[2,279]",2971.0
891,"Iit[2,280]",2971.0
892,"Iit[2,281]",2971.0
893,"Iit[2,282]",2971.0
894,"Iit[2,283]",8913.0
895,"Iit[2,284]",8913.0
896,"Iit[2,285]",0.0
897,"Iit[2,286]",2971.0
898,"Iit[2,287]",11884.0
899,"Iit[2,288]",2971.0
900,"Iit[2,289]",2971.0
901,"Iit[2,290]",5942.0
902,"Iit[2,291]",-0.0
903,"Iit[2,292]",-0.0
904,"Iit[2,293]",9686.0
905,"Iit[2,294]",19372.0
906,"Iit[2,295]",0.0
907,"Iit[2,296]",-0.0
908,"Iit[2,297]",19372.0
909,"Iit[2,298]",9686.0
910,"Iit[2,299]",9686.0
911,"Iit[2,300]",4843.0
912,"Iit[2,301]",-0.0
913,"Iit[2,302]",0.0
914,"Iit[2,303]",19372.0
915,"Iit[2,304]",-0.0
916,"Iit[2,305]",19372.0
917,"Iit[2,306]",14529.0
918,"Iit[2,307]",-0.0
919,"Iit[2,308]",-0.0
920,"Iit[2,309]",9686.0
921,"Iit[2,310]",2944.0
922,"Iit[2,311]",9686.0
923,"Iit[2,312]",-0.0
924,"Iit[2,313]",0.0
925,"Iit[2,314]",32490.0
926,"Iit[2,315]",12996.0
927,"Iit[2,316]",-0.0
928,"Iit[2,317]",0.0
929,"Iit[2,318]",6498.0
930,"Iit[2,319]",6498.0
931,"Iit[2,320]",32490.0
932,"Iit[2,321]",0.0
933,"Iit[2,322]",12996.0
934,"Iit[2,323]",12668.0
935,"Iit[2,324]",12668.0
936,"Iit[2,325]",12668.0
937,"Iit[2,326]",13763.0
938,"Iit[2,327]",19002.0
939,"Iit[2,328]",25336.0
940,"Iit[2,329]",25336.0
941,"Iit[2,330]",19002.0
942,"Iit[2,331]",12668.0
943,"Iit[2,332]",19002.0
944,"Iit[2,333]",19002.0
945,"Iit[2,334]",14927.0
946,"Iit[2,335]",12668.0
947,"Iit[2,336]",12668.0
948,"Iit[2,337]",19002.0
949,"Iit[2,338]",25336.0
950,"Iit[2,339]",12668.0
951,"Iit[2,340]",6334.0
952,"Iit[2,341]",-0.0
953,"Iit[2,342]",16270.0
954,"Iit[2,343]",-0.0
955,"Iit[2,344]",3254.0
956,"Iit[2,345]",16270.0
957,"Iit[2,346]",9762.0
958,"Iit[2,347]",3254.0
959,"Iit[2,348]",-0.0
960,"Iit[2,349]",3254.0
961,"Iit[2,350]",3254.0
962,"Iit[2,351]",19524.0
963,"Iit[2,352]",9762.0
964,"Iit[2,353]",-0.0
965,"Iit[2,354]",3254.0
966,"Iit[2,355]",19524.0
967,"Iit[2,356]",0.0
968,"Iit[2,357]",0.0
969,"Iit[2,358]",9762.0
970,"Iit[2,359]",0.0
971,"Iit[2,360]",0.0
972,"Iit[2,361]",0.0
973,"Iit[2,362]",0.0
974,"Iit[2,363]",3513.0
975,"Iit[2,364]",3513.0
976,"Iit[2,365]",21078.0
977,"Iit[2,366]",24591.0
978,"Iit[2,367]",3513.0
979,"Iit[2,368]",3513.0
980,"Iit[2,369]",3513.0
981,"Iit[2,370]",3586.0
982,"Iit[2,371]",3513.0
983,"Iit[2,372]",21078.0
984,"Iit[2,373]",21078.0
985,"Iit[2,374]",3513.0
986,"Iit[2,375]",3513.0
987,"Iit[2,376]",10539.0
988,"Iit[2,377]",0.0
989,"Iit[2,378]",16808.0
990,"Iit[2,379]",14988.0
991,"Iit[2,380]",3747.0
992,"Iit[2,381]",11241.0
993,"Iit[2,382]",3747.0
994,"Iit[2,383]",0.0
995,"Iit[2,384]",3747.0
996,"Iit[2,385]",3747.0
997,"Iit[2,386]",3747.0
998,"Iit[2,387]",0.0
999,"Iit[2,388]",8533.0
1000,"Iit[2,389]",37470.0
1001,"Iit[2,390]",7494.0
1002,"Iit[2,391]",0.0
1003,"Iit[2,392]",3747.0
1004,"Iit[2,393]",0.0
1005,"Iit[2,394]",3747.0
1006,"Iit[2,395]",-0.0
1007,"Iit[2,396]",3747.0
1008,"Iit[2,397]",0.0
1009,"Iit[2,398]",3747.0
1010,"Iit[2,399]",0.0
1011,"Iit[2,400]",0.0
1012,"Iit[2,401]",18735.0
1013,"Iit[2,402]",14988.0
1014,"Iit[2,403]",14988.0
1015,"Iit[2,404]",14988.0
1016,"Iit[2,405]",0.0
1017,"Iit[2,406]",0.0
1018,"Iit[2,407]",1729.0
1019,"Iit[2,408]",7082.0
1020,"Iit[2,409]",-0.0
1021,"Iit[2,410]",864.0
1022,"Iit[2,411]",-0.0
1023,"Iit[2,412]",3747.0
1024,"Iit[2,413]",3747.0
1025,"Iit[2,414]",16320.0
1026,"Iit[2,415]",0.0
1027,"Iit[2,416]",24480.0
1028,"Iit[2,417]",16320.0
1029,"Iit[2,418]",16320.0
1030,"Iit[2,419]",-0.0
1031,"Iit[2,420]",4080.0
1032,"Iit[2,421]",20400.0
1033,"Iit[2,422]",-0.0
1034,"Iit[2,423]",-0.0
1035,"Iit[2,424]",20400.0
1036,"Iit[2,425]",20400.0
1037,"Iit[2,426]",0.0
1038,"Iit[2,427]",4080.0
1039,"Iit[2,428]",-0.0
1040,"Iit[2,429]",22363.0
1041,"Iit[2,430]",-0.0
1042,"Iit[2,431]",4080.0
1043,"Iit[2,432]",9179.0
1044,"Iit[2,433]",3700.0
1045,"Iit[2,434]",7400.0
1046,"Iit[2,435]",3700.0
1047,"Iit[2,436]",3700.0
1048,"Iit[2,437]",11100.0
1049,"Iit[2,438]",3700.0
1050,"Iit[2,439]",14800.0
1051,"Iit[2,440]",14800.0
1052,"Iit[2,441]",18500.0
1053,"Iit[2,442]",7400.0
1054,"Iit[2,443]",7400.0
1055,"Iit[2,444]",14800.0
1056,"Iit[2,445]",3700.0
1057,"Iit[2,446]",7400.0
1058,"Iit[2,447]",0.0
1059,"Iit[2,448]",11100.0
1060,"Iit[2,449]",14800.0
1061,"Iit[2,450]",3700.0
1062,"Iit[2,451]",22200.0
1063,"Iit[2,452]",-0.0
1064,"Iit[2,453]",12309.0
1065,"Iit[2,454]",0.0
1066,"Iit[2,455]",0.0
1067,"Iit[2,456]",0.0
1068,"Iit[2,457]",-0.0
1069,"Iit[2,458]",12309.0
1070,"Iit[2,459]",28721.0
1071,"Iit[2,460]",12309.0
1072,"Iit[2,461]",8206.0
1073,"Iit[2,462]",0.0
1074,"Iit[2,463]",4819.0
1075,"Iit[2,464]",0.0
1076,"Iit[2,465]",7317.0
1077,"Iit[2,466]",14457.0
1078,"Iit[2,467]",19276.0
1079,"Iit[2,468]",14457.0
1080,"Iit[2,469]",4819.0
1081,"Iit[2,470]",9638.0
1082,"Iit[2,471]",14457.0
1083,"Iit[2,472]",-0.0
1084,"Iit[2,473]",0.0
1085,"Iit[2,474]",0.0
1086,"Iit[2,475]",9638.0
1087,"Iit[2,476]",-0.0
1088,"Iit[2,477]",4819.0
1089,"Iit[2,478]",4819.0
1090,"Iit[2,479]",4819.0
1091,"Iit[2,480]",19276.0
1092,"Iit[2,481]",19276.0
1093,"Iit[2,482]",4819.0
1094,"Iit[2,483]",19276.0
1095,"Iit[2,484]",17876.0
1096,"Iit[2,485]",17876.0
1097,"Iit[2,486]",17876.0
1098,"Iit[2,487]",17876.0
1099,"Iit[2,488]",-0.0
1100,"Iit[2,489]",-0.0
1101,"Iit[2,490]",-0.0
1102,"Iit[2,491]",17876.0
1103,"Iit[2,492]",26814.0
1104,"Iit[2,493]",8938.0
1105,"Iit[2,494]",0.0
1106,"Iit[2,495]",-0.0
1107,"Iit[2,496]",17876.0
1108,"Iit[2,497]",4469.0
1109,"Iit[2,498]",0.0
1110,"Iit[2,499]",17876.0
1111,"Iit[2,500]",-0.0
1112,"Iit[2,501]",26814.0
1113,"Iit[2,502]",-0.0
1114,"Iit[2,503]",22345.0
1115,"Iit[2,504]",0.0
1116,"Iit[2,505]",8640.0
1117,"Iit[2,506]",4320.0
1118,"Iit[2,507]",6480.0
1119,"Iit[2,508]",4320.0
1120,"Iit[2,509]",4320.0
1121,"Iit[2,510]",4320.0
1122,"Iit[2,511]",21600.0
1123,"Iit[2,512]",2598.0
1124,"Iit[2,513]",7794.0
1125,"Iit[2,514]",7794.0
1126,"Iit[2,515]",2598.0
1127,"Iit[2,516]",12990.0
1128,"Iit[2,517]",5196.0
1129,"Iit[2,518]",0.0
1130,"Iit[2,519]",4517.0
1131,"Iit[2,520]",4517.0
1132,"Iit[2,521]",22585.0
1133,"Iit[2,522]",13551.0
1134,"Iit[2,523]",22585.0
1135,"Iit[2,524]",9034.0
1136,"Iit[2,525]",22585.0
1137,"Iit[2,526]",-0.0
1138,"Iit[2,527]",13551.0
1139,"Iit[2,528]",4517.0
1140,"Iit[2,529]",13551.0
1141,"Iit[2,530]",22585.0
1142,"Iit[2,531]",13551.0
1143,"Iit[2,532]",-0.0
1144,"Iit[2,533]",22585.0
1145,"Iit[2,534]",0.0
1146,"Iit[2,535]",22585.0
1147,"Iit[2,536]",-0.0
1148,"Iit[2,537]",11862.0
1149,"Iit[2,538]",3954.0
1150,"Iit[2,539]",3954.0
1151,"Iit[2,540]",15816.0
1152,"Iit[2,541]",3954.0
1153,"Iit[2,542]",19770.0
1154,"Iit[2,543]",0.0
1155,"Iit[2,544]",3954.0
1156,"Iit[2,545]",0.0
1157,"Iit[2,546]",3954.0
1158,"Iit[2,547]",11862.0
1159,"Iit[2,548]",-0.0
1160,"Iit[2,549]",15816.0
1161,"Iit[2,550]",3954.0
1162,"Iit[2,551]",23724.0
1163,"Iit[2,552]",11862.0
1164,"Iit[2,553]",3954.0
1165,"Iit[2,554]",15816.0
1166,"Iit[2,555]",23724.0
1167,"Iit[2,556]",8142.0
1168,"Iit[2,557]",-0.0
1169,"Iit[2,558]",-0.0
1170,"Iit[2,559]",16284.0
1171,"Iit[2,560]",8142.0
1172,"Iit[2,561]",8142.0
1173,"Iit[2,562]",-0.0
1174,"Iit[2,563]",-0.0
1175,"Iit[2,564]",4071.0
1176,"Iit[2,565]",24426.0
1177,"Iit[2,566]",12213.0
1178,"Iit[2,567]",0.0
1179,"Iit[2,568]",8050.0
1180,"Iit[2,569]",-0.0
1181,"Iit[2,570]",4882.0
1182,"Iit[2,571]",0.0
1183,"Iit[2,572]",14646.0
1184,"Iit[2,573]",-0.0
1185,"Iit[2,574]",4882.0
1186,"Iit[2,575]",4882.0
1187,"Iit[2,576]",4882.0
1188,"Iit[2,577]",4882.0
1189,"Iit[2,578]",4882.0
1190,"Iit[2,579]",4882.0
1191,"Iit[2,580]",29292.0
1192,"Iit[2,581]",4882.0
1193,"Iit[2,582]",0.0
1194,"Iit[2,583]",4882.0
1195,"Iit[2,584]",4882.0
1196,"Iit[2,585]",5583.0
1197,"Iit[2,586]",17800.0
1198,"Iit[2,587]",13350.0
1199,"Iit[2,588]",0.0
1200,"Iit[2,589]",-0.0
1201,"Iit[2,590]",4450.0
1202,"Iit[2,591]",4450.0
1203,"Iit[2,592]",0.0
1204,"Iit[2,593]",4450.0
1205,"Iit[2,594]",4450.0
1206,"Iit[2,595]",-0.0
1207,"Iit[2,596]",4450.0
1208,"Iit[2,597]",4450.0
1209,"Iit[2,598]",4450.0
1210,"Iit[2,599]",13350.0
1211,"Iit[2,600]",4450.0
1212,"Iit[2,601]",9167.0
1213,"Iit[2,602]",13350.0
1214,"Iit[2,603]",-0.0
1215,"Iit[2,604]",17800.0
1216,"Iit[2,605]",11982.0
1217,"Iit[2,606]",13350.0
1218,"Igt[3,1]",-0.0
1219,"Ist[3,1]",-0.0
1220,"Idt[3,1]",-0.0
1221,"Iit[3,1]",26704.0
1222,"Iit[3,2]",20028.0
1223,"Iit[3,3]",26704.0
1224,"Iit[3,4]",13352.0
1225,"Iit[3,5]",13352.0
1226,"Iit[3,6]",20028.0
1227,"Iit[3,7]",13352.0
1228,"Iit[3,8]",20028.0
1229,"Iit[3,9]",20028.0
1230,"Iit[3,10]",215.0
1231,"Iit[3,11]",0.0
1232,"Iit[3,12]",24966.0
1233,"Iit[3,13]",8322.0
1234,"Iit[3,14]",13870.0
1235,"Iit[3,15]",0.0
1236,"Iit[3,16]",0.0
1237,"Iit[3,17]",10052.0
1238,"Iit[3,18]",0.0
1239,"Iit[3,19]",10052.0
1240,"Iit[3,20]",20104.0
1241,"Iit[3,21]",15078.0
1242,"Iit[3,22]",10052.0
1243,"Iit[3,23]",0.0
1244,"Iit[3,24]",10052.0
1245,"Iit[3,25]",0.0
1246,"Iit[3,26]",2203.0
1247,"Iit[3,27]",10052.0
1248,"Iit[3,28]",-0.0
1249,"Iit[3,29]",16108.0
1250,"Iit[3,30]",4027.0
1251,"Iit[3,31]",12081.0
1252,"Iit[3,32]",4027.0
1253,"Iit[3,33]",12081.0
1254,"Iit[3,34]",8054.0
1255,"Iit[3,35]",8054.0
1256,"Iit[3,36]",4027.0
1257,"Iit[3,37]",4027.0
1258,"Iit[3,38]",12081.0
1259,"Iit[3,39]",12081.0
1260,"Iit[3,40]",12081.0
1261,"Iit[3,41]",-0.0
1262,"Iit[3,42]",11139.0
1263,"Iit[3,43]",0.0
1264,"Iit[3,44]",7426.0
1265,"Iit[3,45]",11139.0
1266,"Iit[3,46]",14852.0
1267,"Iit[3,47]",11139.0
1268,"Iit[3,48]",14852.0
1269,"Iit[3,49]",11139.0
1270,"Iit[3,50]",18565.0
1271,"Iit[3,51]",14852.0
1272,"Iit[3,52]",3713.0
1273,"Iit[3,53]",33417.0
1274,"Iit[3,54]",18565.0
1275,"Iit[3,55]",7426.0
1276,"Iit[3,56]",6334.0
1277,"Iit[3,57]",11139.0
1278,"Iit[3,58]",-0.0
1279,"Iit[3,59]",11139.0
1280,"Iit[3,60]",-0.0
1281,"Iit[3,61]",-0.0
1282,"Iit[3,62]",4243.0
1283,"Iit[3,63]",-0.0
1284,"Iit[3,64]",4243.0
1285,"Iit[3,65]",4243.0
1286,"Iit[3,66]",4243.0
1287,"Iit[3,67]",-0.0
1288,"Iit[3,68]",16972.0
1289,"Iit[3,69]",16972.0
1290,"Iit[3,70]",16972.0
1291,"Iit[3,71]",12729.0
1292,"Iit[3,72]",12729.0
1293,"Iit[3,73]",12729.0
1294,"Iit[3,74]",-0.0
1295,"Iit[3,75]",4243.0
1296,"Iit[3,76]",38187.0
1297,"Iit[3,77]",8100.0
1298,"Iit[3,78]",-0.0
1299,"Iit[3,79]",4050.0
1300,"Iit[3,80]",4050.0
1301,"Iit[3,81]",0.0
1302,"Iit[3,82]",-0.0
1303,"Iit[3,83]",36450.0
1304,"Iit[3,84]",-0.0
1305,"Iit[3,85]",12150.0
1306,"Iit[3,86]",12150.0
1307,"Iit[3,87]",-0.0
1308,"Iit[3,88]",16200.0
1309,"Iit[3,89]",8100.0
1310,"Iit[3,90]",-0.0
1311,"Iit[3,91]",36450.0
1312,"Iit[3,92]",8100.0
1313,"Iit[3,93]",0.0
1314,"Iit[3,94]",11052.0
1315,"Iit[3,95]",-0.0
1316,"Iit[3,96]",33156.0
1317,"Iit[3,97]",3684.0
1318,"Iit[3,98]",3684.0
1319,"Iit[3,99]",14736.0
1320,"Iit[3,100]",-0.0
1321,"Iit[3,101]",3684.0
1322,"Iit[3,102]",11052.0
1323,"Iit[3,103]",33156.0
1324,"Iit[3,104]",18700.0
1325,"Iit[3,105]",18700.0
1326,"Iit[3,106]",9350.0
1327,"Iit[3,107]",14270.0
1328,"Iit[3,108]",11293.0
1329,"Iit[3,109]",4675.0
1330,"Iit[3,110]",9350.0
1331,"Iit[3,111]",9350.0
1332,"Iit[3,112]",4675.0
1333,"Iit[3,113]",9350.0
1334,"Iit[3,114]",14025.0
1335,"Iit[3,115]",16670.0
1336,"Iit[3,116]",23375.0
1337,"Iit[3,117]",7628.0
1338,"Iit[3,118]",4675.0
1339,"Iit[3,119]",4675.0
1340,"Iit[3,120]",9350.0
1341,"Iit[3,121]",14025.0
1342,"Iit[3,122]",18700.0
1343,"Iit[3,123]",9350.0
1344,"Iit[3,124]",8650.0
1345,"Iit[3,125]",4325.0
1346,"Iit[3,126]",25950.0
1347,"Iit[3,127]",4325.0
1348,"Iit[3,128]",17300.0
1349,"Iit[3,129]",21625.0
1350,"Iit[3,130]",12975.0
1351,"Iit[3,131]",0.0
1352,"Iit[3,132]",4325.0
1353,"Iit[3,133]",12975.0
1354,"Iit[3,134]",4325.0
1355,"Iit[3,135]",5973.0
1356,"Iit[3,136]",25950.0
1357,"Iit[3,137]",4325.0
1358,"Iit[3,138]",17308.0
1359,"Iit[3,139]",4325.0
1360,"Iit[3,140]",12975.0
1361,"Iit[3,141]",8650.0
1362,"Iit[3,142]",12975.0
1363,"Iit[3,143]",8650.0
1364,"Iit[3,144]",8650.0
1365,"Iit[3,145]",4325.0
1366,"Iit[3,146]",4325.0
1367,"Iit[3,147]",8650.0
1368,"Iit[3,148]",8650.0
1369,"Iit[3,149]",4325.0
1370,"Iit[3,150]",8650.0
1371,"Iit[3,151]",12975.0
1372,"Iit[3,152]",15452.0
1373,"Iit[3,153]",0.0
1374,"Iit[3,154]",11589.0
1375,"Iit[3,155]",11589.0
1376,"Iit[3,156]",19315.0
1377,"Iit[3,157]",19315.0
1378,"Iit[3,158]",11589.0
1379,"Iit[3,159]",19315.0
1380,"Iit[3,160]",0.0
1381,"Iit[3,161]",26393.0
1382,"Iit[3,162]",11589.0
1383,"Iit[3,163]",21727.0
1384,"Iit[3,164]",0.0
1385,"Iit[3,165]",-0.0
1386,"Iit[3,166]",23178.0
1387,"Iit[3,167]",11589.0
1388,"Iit[3,168]",11589.0
1389,"Iit[3,169]",19315.0
1390,"Iit[3,170]",15452.0
1391,"Iit[3,171]",11589.0
1392,"Iit[3,172]",-0.0
1393,"Iit[3,173]",23178.0
1394,"Iit[3,174]",11589.0
1395,"Iit[3,175]",34767.0
1396,"Iit[3,176]",-0.0
1397,"Iit[3,177]",15452.0
1398,"Iit[3,178]",23178.0
1399,"Iit[3,179]",-0.0
1400,"Iit[3,180]",19015.0
1401,"Iit[3,181]",19015.0
1402,"Iit[3,182]",9964.0
1403,"Iit[3,183]",3803.0
1404,"Iit[3,184]",7606.0
1405,"Iit[3,185]",7606.0
1406,"Iit[3,186]",0.0
1407,"Iit[3,187]",19015.0
1408,"Iit[3,188]",11409.0
1409,"Iit[3,189]",0.0
1410,"Iit[3,190]",7606.0
1411,"Iit[3,191]",11409.0
1412,"Iit[3,192]",15212.0
1413,"Iit[3,193]",7606.0
1414,"Iit[3,194]",7606.0
1415,"Iit[3,195]",0.0
1416,"Iit[3,196]",34200.0
1417,"Iit[3,197]",15200.0
1418,"Iit[3,198]",11400.0
1419,"Iit[3,199]",15200.0
1420,"Iit[3,200]",15200.0
1421,"Iit[3,201]",15200.0
1422,"Iit[3,202]",15200.0
1423,"Iit[3,203]",15200.0
1424,"Iit[3,204]",3800.0
1425,"Iit[3,205]",15200.0
1426,"Iit[3,206]",-0.0
1427,"Iit[3,207]",0.0
1428,"Iit[3,208]",412.0
1429,"Iit[3,209]",16700.0
1430,"Iit[3,210]",16700.0
1431,"Iit[3,211]",0.0
1432,"Iit[3,212]",30060.0
1433,"Iit[3,213]",16700.0
1434,"Iit[3,214]",8913.0
1435,"Iit[3,215]",8913.0
1436,"Iit[3,216]",2971.0
1437,"Iit[3,217]",8913.0
1438,"Iit[3,218]",8913.0
1439,"Iit[3,219]",0.0
1440,"Iit[3,220]",2971.0
1441,"Iit[3,221]",8913.0
1442,"Iit[3,222]",0.0
1443,"Iit[3,223]",2971.0
1444,"Iit[3,224]",26739.0
1445,"Iit[3,225]",8913.0
1446,"Iit[3,226]",5942.0
1447,"Iit[3,227]",28539.0
1448,"Iit[3,228]",15855.0
1449,"Iit[3,229]",12684.0
1450,"Iit[3,230]",12684.0
1451,"Iit[3,231]",28539.0
1452,"Iit[3,232]",15855.0
1453,"Iit[3,233]",9513.0
1454,"Iit[3,234]",28539.0
1455,"Iit[3,235]",28539.0
1456,"Iit[3,236]",16066.0
1457,"Iit[3,237]",12684.0
1458,"Iit[3,238]",15855.0
1459,"Iit[3,239]",-0.0
1460,"Iit[3,240]",-0.0
1461,"Iit[3,241]",15855.0
1462,"Iit[3,242]",0.0
1463,"Iit[3,243]",15855.0
1464,"Iit[3,244]",3171.0
1465,"Iit[3,245]",0.0
1466,"Iit[3,246]",9513.0
1467,"Iit[3,247]",0.0
1468,"Iit[3,248]",12684.0
1469,"Iit[3,249]",28539.0
1470,"Iit[3,250]",-0.0
1471,"Iit[3,251]",28270.0
1472,"Iit[3,252]",39578.0
1473,"Iit[3,253]",5654.0
1474,"Iit[3,254]",-0.0
1475,"Iit[3,255]",5110.0
1476,"Iit[3,256]",11308.0
1477,"Iit[3,257]",0.0
1478,"Iit[3,258]",-0.0
1479,"Iit[3,259]",-0.0
1480,"Iit[3,260]",0.0
1481,"Iit[3,261]",0.0
1482,"Iit[3,262]",16056.0
1483,"Iit[3,263]",20070.0
1484,"Iit[3,264]",16056.0
1485,"Iit[3,265]",24084.0
1486,"Iit[3,266]",36126.0
1487,"Iit[3,267]",2971.0
1488,"Iit[3,268]",2971.0
1489,"Iit[3,269]",26739.0
1490,"Iit[3,270]",26739.0
1491,"Iit[3,271]",5942.0
1492,"Iit[3,272]",2971.0
1493,"Iit[3,273]",2971.0
1494,"Iit[3,274]",2971.0
1495,"Iit[3,275]",0.0
1496,"Iit[3,276]",-0.0
1497,"Iit[3,277]",5942.0
1498,"Iit[3,278]",5942.0
1499,"Iit[3,279]",-0.0
1500,"Iit[3,280]",-0.0
1501,"Iit[3,281]",0.0
1502,"Iit[3,282]",-0.0
1503,"Iit[3,283]",5942.0
1504,"Iit[3,284]",5942.0
1505,"Iit[3,285]",5942.0
1506,"Iit[3,286]",-0.0
1507,"Iit[3,287]",8913.0
1508,"Iit[3,288]",-0.0
1509,"Iit[3,289]",0.0
1510,"Iit[3,290]",2971.0
1511,"Iit[3,291]",14529.0
1512,"Iit[3,292]",4843.0
1513,"Iit[3,293]",4843.0
1514,"Iit[3,294]",14529.0
1515,"Iit[3,295]",14529.0
1516,"Iit[3,296]",9686.0
1517,"Iit[3,297]",14529.0
1518,"Iit[3,298]",4843.0
1519,"Iit[3,299]",4843.0
1520,"Iit[3,300]",-0.0
1521,"Iit[3,301]",14529.0
1522,"Iit[3,302]",4843.0
1523,"Iit[3,303]",14529.0
1524,"Iit[3,304]",14529.0
1525,"Iit[3,305]",14529.0
1526,"Iit[3,306]",9686.0
1527,"Iit[3,307]",14529.0
1528,"Iit[3,308]",14529.0
1529,"Iit[3,309]",4843.0
1530,"Iit[3,310]",21719.0
1531,"Iit[3,311]",4843.0
1532,"Iit[3,312]",4843.0
1533,"Iit[3,313]",12996.0
1534,"Iit[3,314]",29241.0
1535,"Iit[3,315]",9747.0
1536,"Iit[3,316]",12996.0
1537,"Iit[3,317]",9747.0
1538,"Iit[3,318]",3249.0
1539,"Iit[3,319]",3249.0
1540,"Iit[3,320]",29241.0
1541,"Iit[3,321]",9747.0
1542,"Iit[3,322]",9747.0
1543,"Iit[3,323]",6334.0
1544,"Iit[3,324]",6334.0
1545,"Iit[3,325]",6334.0
1546,"Iit[3,326]",19002.0
1547,"Iit[3,327]",12668.0
1548,"Iit[3,328]",19002.0
1549,"Iit[3,329]",19002.0
1550,"Iit[3,330]",12668.0
1551,"Iit[3,331]",6334.0
1552,"Iit[3,332]",12668.0
1553,"Iit[3,333]",12668.0
1554,"Iit[3,334]",8593.0
1555,"Iit[3,335]",6334.0
1556,"Iit[3,336]",6334.0
1557,"Iit[3,337]",12668.0
1558,"Iit[3,338]",19002.0
1559,"Iit[3,339]",6334.0
1560,"Iit[3,340]",0.0
1561,"Iit[3,341]",6508.0
1562,"Iit[3,342]",13016.0
1563,"Iit[3,343]",6508.0
1564,"Iit[3,344]",-0.0
1565,"Iit[3,345]",13016.0
1566,"Iit[3,346]",6508.0
1567,"Iit[3,347]",0.0
1568,"Iit[3,348]",13016.0
1569,"Iit[3,349]",-0.0
1570,"Iit[3,350]",0.0
1571,"Iit[3,351]",16270.0
1572,"Iit[3,352]",6508.0
1573,"Iit[3,353]",13016.0
1574,"Iit[3,354]",-0.0
1575,"Iit[3,355]",16270.0
1576,"Iit[3,356]",13016.0
1577,"Iit[3,357]",16270.0
1578,"Iit[3,358]",6508.0
1579,"Iit[3,359]",19524.0
1580,"Iit[3,360]",6508.0
1581,"Iit[3,361]",16270.0
1582,"Iit[3,362]",17565.0
1583,"Iit[3,363]",0.0
1584,"Iit[3,364]",0.0
1585,"Iit[3,365]",17565.0
1586,"Iit[3,366]",21078.0
1587,"Iit[3,367]",0.0
1588,"Iit[3,368]",-0.0
1589,"Iit[3,369]",-0.0
1590,"Iit[3,370]",73.0
1591,"Iit[3,371]",-0.0
1592,"Iit[3,372]",17565.0
1593,"Iit[3,373]",17565.0
1594,"Iit[3,374]",0.0
1595,"Iit[3,375]",-0.0
1596,"Iit[3,376]",7026.0
1597,"Iit[3,377]",14988.0
1598,"Iit[3,378]",13061.0
1599,"Iit[3,379]",11241.0
1600,"Iit[3,380]",-0.0
1601,"Iit[3,381]",7494.0
1602,"Iit[3,382]",-0.0
1603,"Iit[3,383]",22482.0
1604,"Iit[3,384]",-0.0
1605,"Iit[3,385]",-0.0
1606,"Iit[3,386]",-0.0
1607,"Iit[3,387]",14988.0
1608,"Iit[3,388]",4786.0
1609,"Iit[3,389]",33723.0
1610,"Iit[3,390]",3747.0
1611,"Iit[3,391]",14988.0
1612,"Iit[3,392]",-0.0
1613,"Iit[3,393]",14988.0
1614,"Iit[3,394]",-0.0
1615,"Iit[3,395]",22482.0
1616,"Iit[3,396]",-0.0
